hand,truco_score
5c 7b 12e,-17.590734
5c 7b 12b,-17.590734
5c 7b 12o,-17.590734
5c 7b 12c,-17.590734
5c 7o 7c,-8.228572
5c 7o 10e,-3.5490348
5c 7o 10b,-3.5490348
5c 7o 10o,-3.5490348
5c 7o 10c,-3.5490348
5c 7o 11e,2.6007721
5c 7o 11b,2.6007721
5c 7o 11o,2.6007721
5c 7o 11c,2.6007721
5c 7o 12e,8.750579
5c 7o 12b,8.750579
5c 7o 12o,8.750579
5c 7o 12c,8.750579
5c 7c 10e,-23.53359
5c 7c 10b,-23.53359
5c 7c 10o,-23.53359
5c 7c 10c,-23.53359
5c 7c 11e,-20.562162
5c 7c 11b,-20.562162
5c 7c 11o,-20.562162
5c 7c 11c,-20.562162
5c 7c 12e,-17.590734
5c 7c 12b,-17.590734
5c 7c 12o,-17.590734
5c 7c 12c,-17.590734
5c 10e 10b,-21.128958
5c 10e 10o,-21.128958
5c 10e 10c,-21.128958
5c 10e 11e,-17.828571
5c 10e 11b,-17.828571
5c 10e 11o,-17.828571
5c 10e 11c,-17.828571
5c 10e 12e,-14.393823
5c 10e 12b,-14.393823
5c 10e 12o,-14.393823
5c 10e 12c,-14.393823
5c 10b 10o,-21.128958
5c 10b 10c,-21.128958
5c 10b 11e,-17.828571
5c 10b 11b,-17.828571
5c 10b 11o,-17.828571
5c 10b 11c,-17.828571
5c 10b 12e,-14.393823
5c 10b 12b,-14.393823
5c 10b 12o,-14.393823
5c 10b 12c,-14.393823
5c 10o 10c,-21.128958
5c 10o 11e,-17.828571
5c 10o 11b,-17.828571
5c 10o 11o,-17.828571
5c 10o 11c,-17.828571
5c 10o 12e,-14.393823
5c 10o 12b,-14.393823
5c 10o 12o,-14.393823
5c 10o 12c,-14.393823
5c 10c 11e,-17.828571
5c 10c 11b,-17.828571
5c 10c 11o,-17.828571
5c 10c 11c,-17.828571
5c 10c 12e,-14.393823
5c 10c 12b,-14.393823
5c 10c 12o,-14.393823
5c 10c 12c,-14.393823
5c 11e 11b,-13.981467
5c 11e 11o,-13.981467
5c 11e 11c,-13.981467
5c 11e 12e,-10.069498
5c 11e 12b,-10.069498
5c 11e 12o,-10.069498
5c 11e 12c,-10.069498
5c 11b 11o,-13.981467
5c 11b 11c,-13.981467
5c 11b 12e,-10.069498
5c 11b 12b,-10.069498
5c 11b 12o,-10.069498
5c 11b 12c,-10.069498
5c 11o 11c,-13.981467
5c 11o 12e,-10.069498
5c 11o 12b,-10.069498
5c 11o 12o,-10.069498
5c 11o 12c,-10.069498
5c 11c 12e,-10.069498
5c 11c 12b,-10.069498
5c 11c 12o,-10.069498
5c 11c 12c,-10.069498
5c 12e 12b,-5.6478763
5c 12e 12o,-5.6478763
5c 12e 12c,-5.6478763
5c 12b 12o,-5.6478763
5c 12b 12c,-5.6478763
5c 12o 12c,-5.6478763
6e 6b 6o,-26.918919
6e 6b 6c,-26.918919
6e 6b 7e,-6.366023
6e 6b 7b,-24.783012
6e 6b 7o,-7.1166024
6e 6b 7c,-24.783012
6e 6b 10e,-22.586872
6e 6b 10b,-22.586872
6e 6b 10o,-22.586872
6e 6b 10c,-22.586872
6e 6b 11e,-19.584557
6e 6b 11b,-19.584557
6e 6b 11o,-19.584557
6e 6b 11c,-19.584557
6e 6b 12e,-16.58224
6e 6b 12b,-16.58224
6e 6b 12o,-16.58224
6e 6b 12c,-16.58224
6e 6o 6c,-26.918919
6e 6o 7e,-6.366023
6e 6o 7b,-24.783012
6e 6o 7o,-7.1166024
6e 6o 7c,-24.783012
6e 6o 10e,-22.586872
6e 6o 10b,-22.586872
6e 6o 10o,-22.586872
6e 6o 10c,-22.586872
6e 6o 11e,-19.584557
6e 6o 11b,-19.584557
6e 6o 11o,-19.584557
6e 6o 11c,-19.584557
6e 6o 12e,-16.58224
6e 6o 12b,-16.58224
6e 6o 12o,-16.58224
6e 6o 12c,-16.58224
6e 6c 7e,-6.366023
6e 6c 7b,-24.783012
6e 6c 7o,-7.1166024
6e 6c 7c,-24.783012
6e 6c 10e,-22.586872
6e 6c 10b,-22.586872
6e 6c 10o,-22.586872
6e 6c 10c,-22.586872
6e 6c 11e,-19.584557
6e 6c 11b,-19.584557
6e 6c 11o,-19.584557
6e 6c 11c,-19.584557
6e 6c 12e,-16.58224
6e 6c 12b,-16.58224
6e 6c 12o,-16.58224
6e 6c 12c,-16.58224
6e 7e 7b,-2.1451738
6e 7e 7o,30.31969
6e 7e 7c,-2.1451738
6e 7e 10e,2.0756757
6e 7e 10b,2.0756757
6e 7e 10o,2.0756757
6e 7e 10c,2.0756757
6e 7e 11e,7.607722
6e 7e 11b,7.607722
6e 7e 11o,7.607722
6e 7e 11c,7.607722
6e 7e 12e,13.139769
6e 7e 12b,13.139769
6e 7e 12o,13.139769
6e 7e 12c,13.139769
6e 7b 7o,-2.9745173
6e 7b 7c,-22.424711
6e 7b 10e,-20.043243
6e 7b 10b,-20.043243
6e 7b 10o,-20.043243
6e 7b 10c,-20.043243
6e 7b 11e,-16.725868
6e 7b 11b,-16.725868
6e 7b 11o,-16.725868
6e 7b 11c,-16.725868
6e 7b 12e,-13.408494
6e 7b 12b,-13.408494
6e 7b 12o,-13.408494
6e 7b 12c,-13.408494
6e 7o 7c,-2.9745173
6e 7o 10e,1.1675676
6e 7o 10b,1.1675676
6e 7o 10o,1.1675676
6e 7o 10c,1.1675676
6e 7o 11e,6.6007724
6e 7o 11b,6.6007724
6e 7o 11o,6.6007724
6e 7o 11c,6.6007724
6e 7o 12e,12.033977
6e 7o 12b,12.033977
6e 7o 12o,12.033977
6e 7o 12c,12.033977
6e 7c 10e,-20.043243
6e 7c 10b,-20.043243
6e 7c 10o,-20.043243
6e 7c 10c,-20.043243
6e 7c 11e,-16.725868
6e 7c 11b,-16.725868
6e 7c 11o,-16.725868
6e 7c 11c,-16.725868
6e 7c 12e,-13.408494
6e 7c 12b,-13.408494
6e 7c 12o,-13.408494
6e 7c 12c,-13.408494
6e 10e 10b,-17.43475
6e 10e 10o,-17.43475
6e 10e 10c,-17.43475
6e 10e 11e,-13.899614
6e 10e 11b,-13.899614
6e 10e 11o,-13.899614
6e 10e 11c,-13.899614
6e 10e 12e,-10.267181
6e 10e 12b,-10.267181
6e 10e 12o,-10.267181
6e 10e 12c,-10.267181
6e 10b 10o,-17.43475
6e 10b 10c,-17.43475
6e 10b 11e,-13.899614
6e 10b 11b,-13.899614
6e 10b 11o,-13.899614
6e 10b 11c,-13.899614
6e 10b 12e,-10.267181
6e 10b 12b,-10.267181
6e 10b 12o,-10.267181
6e 10b 12c,-10.267181
6e 10o 10c,-17.43475
6e 10o 11e,-13.899614
6e 10o 11b,-13.899614
6e 10o 11o,-13.899614
6e 10o 11c,-13.899614
6e 10o 12e,-10.267181
6e 10o 12b,-10.267181
6e 10o 12o,-10.267181
6e 10o 12c,-10.267181
6e 10c 11e,-13.899614
6e 10c 11b,-13.899614
6e 10c 11o,-13.899614
6e 10c 11c,-13.899614
6e 10c 12e,-10.267181
6e 10c 12b,-10.267181
6e 10c 12o,-10.267181
6e 10c 12c,-10.267181
6e 11e 11b,-9.990733
6e 11e 11o,-9.990733
6e 11e 11c,-9.990733
6e 11e 12e,-6.041699
6e 11e 12b,-6.041699
6e 11e 12o,-6.041699
6e 11e 12c,-6.041699
6e 11b 11o,-9.990733
6e 11b 11c,-9.990733
6e 11b 12e,-6.041699
6e 11b 12b,-6.041699
6e 11b 12o,-6.041699
6e 11b 12c,-6.041699
6e 11o 11c,-9.990733
6e 11o 12e,-6.041699
6e 11o 12b,-6.041699
6e 11o 12o,-6.041699
6e 11o 12c,-6.041699
6e 11c 12e,-6.041699
6e 11c 12b,-6.041699
6e 11c 12o,-6.041699
6e 11c 12c,-6.041699
6e 12e 12b,-1.7559845
6e 12e 12o,-1.7559845
6e 12e 12c,-1.7559845
6e 12b 12o,-1.7559845
6e 12b 12c,-1.7559845
6e 12o 12c,-1.7559845
6b 6o 6c,-26.918919
6b 6o 7e,-6.366023
6b 6o 7b,-24.783012
6b 6o 7o,-7.1166024
6b 6o 7c,-24.783012
6b 6o 10e,-22.586872
6b 6o 10b,-22.586872
6b 6o 10o,-22.586872
6b 6o 10c,-22.586872
6b 6o 11e,-19.584557
6b 6o 11b,-19.584557
6b 6o 11o,-19.584557
6b 6o 11c,-19.584557
6b 6o 12e,-16.58224
6b 6o 12b,-16.58224
6b 6o 12o,-16.58224
6b 6o 12c,-16.58224
6b 6c 7e,-6.366023
6b 6c 7b,-24.783012
6b 6c 7o,-7.1166024
6b 6c 7c,-24.783012
6b 6c 10e,-22.586872
6b 6c 10b,-22.586872
6b 6c 10o,-22.586872
6b 6c 10c,-22.586872
6b 6c 11e,-19.584557
6b 6c 11b,-19.584557
6b 6c 11o,-19.584557
6b 6c 11c,-19.584557
6b 6c 12e,-16.58224
6b 6c 12b,-16.58224
6b 6c 12o,-16.58224
6b 6c 12c,-16.58224
6b 7e 7b,-2.1451738
6b 7e 7o,30.31969
6b 7e 7c,-2.1451738
6b 7e 10e,2.0756757
6b 7e 10b,2.0756757
6b 7e 10o,2.0756757
6b 7e 10c,2.0756757
6b 7e 11e,7.607722
6b 7e 11b,7.607722
6b 7e 11o,7.607722
6b 7e 11c,7.607722
6b 7e 12e,13.139769
6b 7e 12b,13.139769
6b 7e 12o,13.139769
6b 7e 12c,13.139769
6b 7b 7o,-2.9745173
6b 7b 7c,-22.424711
6b 7b 10e,-20.043243
6b 7b 10b,-20.043243
6b 7b 10o,-20.043243
6b 7b 10c,-20.043243
6b 7b 11e,-16.725868
6b 7b 11b,-16.725868
6b 7b 11o,-16.725868
6b 7b 11c,-16.725868
6b 7b 12e,-13.408494
6b 7b 12b,-13.408494
6b 7b 12o,-13.408494
6b 7b 12c,-13.408494
6b 7o 7c,-2.9745173
6b 7o 10e,1.1675676
6b 7o 10b,1.1675676
6b 7o 10o,1.1675676
6b 7o 10c,1.1675676
6b 7o 11e,6.6007724
6b 7o 11b,6.6007724
6b 7o 11o,6.6007724
6b 7o 11c,6.6007724
6b 7o 12e,12.033977
6b 7o 12b,12.033977
6b 7o 12o,12.033977
6b 7o 12c,12.033977
6b 7c 10e,-20.043243
6b 7c 10b,-20.043243
6b 7c 10o,-20.043243
6b 7c 10c,-20.043243
6b 7c 11e,-16.725868
6b 7c 11b,-16.725868
6b 7c 11o,-16.725868
6b 7c 11c,-16.725868
6b 7c 12e,-13.408494
6b 7c 12b,-13.408494
6b 7c 12o,-13.408494
6b 7c 12c,-13.408494
6b 10e 10b,-17.43475
6b 10e 10o,-17.43475
6b 10e 10c,-17.43475
6b 10e 11e,-13.899614
6b 10e 11b,-13.899614
6b 10e 11o,-13.899614
6b 10e 11c,-13.899614
6b 10e 12e,-10.267181
6b 10e 12b,-10.267181
6b 10e 12o,-10.267181
6b 10e 12c,-10.267181
6b 10b 10o,-17.43475
6b 10b 10c,-17.43475
6b 10b 11e,-13.899614
6b 10b 11b,-13.899614
6b 10b 11o,-13.899614
6b 10b 11c,-13.899614
6b 10b 12e,-10.267181
6b 10b 12b,-10.267181
6b 10b 12o,-10.267181
6b 10b 12c,-10.267181
6b 10o 10c,-17.43475
6b 10o 11e,-13.899614
6b 10o 11b,-13.899614
6b 10o 11o,-13.899614
6b 10o 11c,-13.899614
6b 10o 12e,-10.267181
6b 10o 12b,-10.267181
6b 10o 12o,-10.267181
6b 10o 12c,-10.267181
6b 10c 11e,-13.899614
6b 10c 11b,-13.899614
6b 10c 11o,-13.899614
6b 10c 11c,-13.899614
6b 10c 12e,-10.267181
6b 10c 12b,-10.267181
6b 10c 12o,-10.267181
6b 10c 12c,-10.267181
6b 11e 11b,-9.990733
6b 11e 11o,-9.990733
6b 11e 11c,-9.990733
6b 11e 12e,-6.041699
6b 11e 12b,-6.041699
6b 11e 12o,-6.041699
6b 11e 12c,-6.041699
6b 11b 11o,-9.990733
6b 11b 11c,-9.990733
6b 11b 12e,-6.041699
6b 11b 12b,-6.041699
6b 11b 12o,-6.041699
6b 11b 12c,-6.041699
6b 11o 11c,-9.990733
6b 11o 12e,-6.041699
6b 11o 12b,-6.041699
6b 11o 12o,-6.041699
6b 11o 12c,-6.041699
6b 11c 12e,-6.041699
6b 11c 12b,-6.041699
6b 11c 12o,-6.041699
6b 11c 12c,-6.041699
6b 12e 12b,-1.7559845
6b 12e 12o,-1.7559845
6b 12e 12c,-1.7559845
6b 12b 12o,-1.7559845
6b 12b 12c,-1.7559845
6b 12o 12c,-1.7559845
6o 6c 7e,-6.366023
6o 6c 7b,-24.783012
6o 6c 7o,-7.1166024
6o 6c 7c,-24.783012
6o 6c 10e,-22.586872
6o 6c 10b,-22.586872
6o 6c 10o,-22.586872
6o 6c 10c,-22.586872
6o 6c 11e,-19.584557
6o 6c 11b,-19.584557
6o 6c 11o,-19.584557
6o 6c 11c,-19.584557
6o 6c 12e,-16.58224
6o 6c 12b,-16.58224
6o 6c 12o,-16.58224
6o 6c 12c,-16.58224
6o 7e 7b,-2.1451738
6o 7e 7o,30.31969
6o 7e 7c,-2.1451738
6o 7e 10e,2.0756757
6o 7e 10b,2.0756757
6o 7e 10o,2.0756757
6o 7e 10c,2.0756757
6o 7e 11e,7.607722
6o 7e 11b,7.607722
6o 7e 11o,7.607722
6o 7e 11c,7.607722
6o 7e 12e,13.139769
6o 7e 12b,13.139769
6o 7e 12o,13.139769
6o 7e 12c,13.139769
6o 7b 7o,-2.9745173
6o 7b 7c,-22.424711
6o 7b 10e,-20.043243
6o 7b 10b,-20.043243
6o 7b 10o,-20.043243
6o 7b 10c,-20.043243
6o 7b 11e,-16.725868
6o 7b 11b,-16.725868
6o 7b 11o,-16.725868
6o 7b 11c,-16.725868
6o 7b 12e,-13.408494
6o 7b 12b,-13.408494
6o 7b 12o,-13.408494
6o 7b 12c,-13.408494
6o 7o 7c,-2.9745173
6o 7o 10e,1.1675676
6o 7o 10b,1.1675676
6o 7o 10o,1.1675676
6o 7o 10c,1.1675676
6o 7o 11e,6.6007724
6o 7o 11b,6.6007724
6o 7o 11o,6.6007724
6o 7o 11c,6.6007724
6o 7o 12e,12.033977
6o 7o 12b,12.033977
6o 7o 12o,12.033977
6o 7o 12c,12.033977
6o 7c 10e,-20.043243
6o 7c 10b,-20.043243
6o 7c 10o,-20.043243
6o 7c 10c,-20.043243
6o 7c 11e,-16.725868
6o 7c 11b,-16.725868
6o 7c 11o,-16.725868
6o 7c 11c,-16.725868
6o 7c 12e,-13.408494
6o 7c 12b,-13.408494
6o 7c 12o,-13.408494
6o 7c 12c,-13.408494
6o 10e 10b,-17.43475
6o 10e 10o,-17.43475
6o 10e 10c,-17.43475
6o 10e 11e,-13.899614
6o 10e 11b,-13.899614
6o 10e 11o,-13.899614
6o 10e 11c,-13.899614
6o 10e 12e,-10.267181
6o 10e 12b,-10.267181
6o 10e 12o,-10.267181
6o 10e 12c,-10.267181
6o 10b 10o,-17.43475
6o 10b 10c,-17.43475
6o 10b 11e,-13.899614
6o 10b 11b,-13.899614
6o 10b 11o,-13.899614
6o 10b 11c,-13.899614
6o 10b 12e,-10.267181
6o 10b 12b,-10.267181
6o 10b 12o,-10.267181
6o 10b 12c,-10.267181
6o 10o 10c,-17.43475
6o 10o 11e,-13.899614
6o 10o 11b,-13.899614
6o 10o 11o,-13.899614
6o 10o 11c,-13.899614
6o 10o 12e,-10.267181
6o 10o 12b,-10.267181
6o 10o 12o,-10.267181
6o 10o 12c,-10.267181
6o 10c 11e,-13.899614
6o 10c 11b,-13.899614
6o 10c 11o,-13.899614
6o 10c 11c,-13.899614
6o 10c 12e,-10.267181
6o 10c 12b,-10.267181
6o 10c 12o,-10.267181
6o 10c 12c,-10.267181
6o 11e 11b,-9.990733
6o 11e 11o,-9.990733
6o 11e 11c,-9.990733
6o 11e 12e,-6.041699
6o 11e 12b,-6.041699
6o 11e 12o,-6.041699
6o 11e 12c,-6.041699
6o 11b 11o,-9.990733
6o 11b 11c,-9.990733
6o 11b 12e,-6.041699
6o 11b 12b,-6.041699
6o 11b 12o,-6.041699
6o 11b 12c,-6.041699
6o 11o 11c,-9.990733
6o 11o 12e,-6.041699
6o 11o 12b,-6.041699
6o 11o 12o,-6.041699
6o 11o 12c,-6.041699
6o 11c 12e,-6.041699
6o 11c 12b,-6.041699
6o 11c 12o,-6.041699
6o 11c 12c,-6.041699
6o 12e 12b,-1.7559845
6o 12e 12o,-1.7559845
6o 12e 12c,-1.7559845
6o 12b 12o,-1.7559845
6o 12b 12c,-1.7559845
6o 12o 12c,-1.7559845
6c 7e 7b,-2.1451738
6c 7e 7o,30.31969
6c 7e 7c,-2.1451738
6c 7e 10e,2.0756757
6c 7e 10b,2.0756757
6c 7e 10o,2.0756757
6c 7e 10c,2.0756757
6c 7e 11e,7.607722
6c 7e 11b,7.607722
6c 7e 11o,7.607722
6c 7e 11c,7.607722
6c 7e 12e,13.139769
6c 7e 12b,13.139769
6c 7e 12o,13.139769
6c 7e 12c,13.139769
6c 7b 7o,-2.9745173
6c 7b 7c,-22.424711
6c 7b 10e,-20.043243
6c 7b 10b,-20.043243
6c 7b 10o,-20.043243
6c 7b 10c,-20.043243
6c 7b 11e,-16.725868
6c 7b 11b,-16.725868
6c 7b 11o,-16.725868
6c 7b 11c,-16.725868
6c 7b 12e,-13.408494
6c 7b 12b,-13.408494
6c 7b 12o,-13.408494
6c 7b 12c,-13.408494
6c 7o 7c,-2.9745173
6c 7o 10e,1.1675676
6c 7o 10b,1.1675676
6c 7o 10o,1.1675676
6c 7o 10c,1.1675676
6c 7o 11e,6.6007724
6c 7o 11b,6.6007724
6c 7o 11o,6.6007724
6c 7o 11c,6.6007724
6c 7o 12e,12.033977
6c 7o 12b,12.033977
6c 7o 12o,12.033977
6c 7o 12c,12.033977
6c 7c 10e,-20.043243
6c 7c 10b,-20.043243
6c 7c 10o,-20.043243
6c 7c 10c,-20.043243
6c 7c 11e,-16.725868
6c 7c 11b,-16.725868
6c 7c 11o,-16.725868
6c 7c 11c,-16.725868
6c 7c 12e,-13.408494
6c 7c 12b,-13.408494
6c 7c 12o,-13.408494
6c 7c 12c,-13.408494
6c 10e 10b,-17.43475
6c 10e 10o,-17.43475
6c 10e 10c,-17.43475
6c 10e 11e,-13.899614
6c 10e 11b,-13.899614
6c 10e 11o,-13.899614
6c 10e 11c,-13.899614
6c 10e 12e,-10.267181
6c 10e 12b,-10.267181
6c 10e 12o,-10.267181
6c 10e 12c,-10.267181
6c 10b 10o,-17.43475
6c 10b 10c,-17.43475
6c 10b 11e,-13.899614
6c 10b 11b,-13.899614
6c 10b 11o,-13.899614
6c 10b 11c,-13.899614
6c 10b 12e,-10.267181
6c 10b 12b,-10.267181
6c 10b 12o,-10.267181
6c 10b 12c,-10.267181
6c 10o 10c,-17.43475
6c 10o 11e,-13.899614
6c 10o 11b,-13.899614
6c 10o 11o,-13.899614
6c 10o 11c,-13.899614
6c 10o 12e,-10.267181
6c 10o 12b,-10.267181
6c 10o 12o,-10.267181
6c 10o 12c,-10.267181
6c 10c 11e,-13.899614
6c 10c 11b,-13.899614
6c 10c 11o,-13.899614
6c 10c 11c,-13.899614
6c 10c 12e,-10.267181
6c 10c 12b,-10.267181
6c 10c 12o,-10.267181
6c 10c 12c,-10.267181
6c 11e 11b,-9.990733
6c 11e 11o,-9.990733
6c 11e 11c,-9.990733
6c 11e 12e,-6.041699
6c 11e 12b,-6.041699
6c 11e 12o,-6.041699
6c 11e 12c,-6.041699
6c 11b 11o,-9.990733
6c 11b 11c,-9.990733
6c 11b 12e,-6.041699
6c 11b 12b,-6.041699
6c 11b 12o,-6.041699
6c 11b 12c,-6.041699
6c 11o 11c,-9.990733
6c 11o 12e,-6.041699
6c 11o 12b,-6.041699
6c 11o 12o,-6.041699
6c 11o 12c,-6.041699
6c 11c 12e,-6.041699
6c 11c 12b,-6.041699
6c 11c 12o,-6.041699
6c 11c 12c,-6.041699
6c 12e 12b,-1.7559845
6c 12e 12o,-1.7559845
6c 12e 12c,-1.7559845
6c 12b 12o,-1.7559845
6c 12b 12c,-1.7559845
6c 12o 12c,-1.7559845
7e 7b 7o,30.949806
7e 7b 7c,1.788417
7e 7b 10e,5.578378
7e 7b 10b,5.578378
7e 7b 10o,5.578378
7e 7b 10c,5.578378
7e 7b 11e,10.535908
7e 7b 11b,10.535908
7e 7b 11o,10.535908
7e 7b 11c,10.535908
7e 7b 12e,15.493436
7e 7b 12b,15.493436
7e 7b 12o,15.493436
7e 7b 12c,15.493436
7e 7o 7c,30.949806
7e 7o 10e,31.579924
7e 7o 10b,31.579924
7e 7o 10o,31.579924
7e 7o 10c,31.579924
7e 7o 11e,32.42008
7e 7o 11b,32.42008
7e 7o 11o,32.42008
7e 7o 11c,32.42008
7e 7o 12e,33.26023
7e 7o 12b,33.26023
7e 7o 12o,33.26023
7e 7o 12c,33.26023
7e 7c 10e,5.578378
7e 7c 10b,5.578378
7e 7c 10o,5.578378
7e 7c 10c,5.578378
7e 7c 11e,10.535908
7e 7c 11b,10.535908
7e 7c 11o,10.535908
7e 7c 11c,10.535908
7e 7c 12e,15.493436
7e 7c 12b,15.493436
7e 7c 12o,15.493436
7e 7c 12c,15.493436
7e 10e 10b,9.081081
7e 10e 10o,9.081081
7e 10e 10c,9.081081
7e 10e 11e,13.607722
7e 10e 11b,13.607722
7e 10e 11o,13.607722
7e 10e 11c,13.607722
7e 10e 12e,17.990734
7e 10e 12b,17.990734
7e 10e 12o,17.990734
7e 10e 12c,17.990734
7e 10b 10o,9.081081
7e 10b 10c,9.081081
7e 10b 11e,13.607722
7e 10b 11b,13.607722
7e 10b 11o,13.607722
7e 10b 11c,13.607722
7e 10b 12e,17.990734
7e 10b 12b,17.990734
7e 10b 12o,17.990734
7e 10b 12c,17.990734
7e 10o 10c,9.081081
7e 10o 11e,13.607722
7e 10o 11b,13.607722
7e 10o 11o,13.607722
7e 10o 11c,13.607722
7e 10o 12e,17.990734
7e 10o 12b,17.990734
7e 10o 12o,17.990734
7e 10o 12c,17.990734
7e 10c 11e,13.607722
7e 10c 11b,13.607722
7e 10c 11o,13.607722
7e 10c 11c,13.607722
7e 10c 12e,17.990734
7e 10c 12b,17.990734
7e 10c 12o,17.990734
7e 10c 12c,17.990734
7e 11e 11b,17.464092
7e 11e 11o,17.464092
7e 11e 11c,17.464092
7e 11e 12e,21.22471
7e 11e 12b,21.22471
7e 11e 12o,21.22471
7e 11e 12c,21.22471
7e 11b 11o,17.464092
7e 11b 11c,17.464092
7e 11b 12e,21.22471
7e 11b 12b,21.22471
7e 11b 12o,21.22471
7e 11b 12c,21.22471
7e 11o 11c,17.464092
7e 11o 12e,21.22471
7e 11o 12b,21.22471
7e 11o 12o,21.22471
7e 11o 12c,21.22471
7e 11c 12e,21.22471
7e 11c 12b,21.22471
7e 11c 12o,21.22471
7e 11c 12c,21.22471
7e 12e 12b,24.315058
7e 12e 12o,24.315058
7e 12e 12c,24.315058
7e 12b 12o,24.315058
7e 12b 12c,24.315058
7e 12o 12c,24.315058
7b 7o 7c,0.8988417
7b 7o 10e,4.637838
7b 7o 10b,4.637838
7b 7o 10o,4.637838
7b 7o 10c,4.637838
7b 7o 11e,9.53359
7b 7o 11b,9.53359
7b 7o 11o,9.53359
7b 7o 11c,9.53359
7b 7o 12e,14.429343
7b 7o 12b,14.429343
7b 7o 12o,14.429343
7b 7o 12c,14.429343
7b 7c 10e,-17.337452
7b 7c 10b,-17.337452
7b 7c 10o,-17.337452
7b 7c 10c,-17.337452
7b 7c 11e,-13.779151
7b 7c 11b,-13.779151
7b 7c 11o,-13.779151
7b 7c 11c,-13.779151
7b 7c 12e,-10.220849
7b 7c 12b,-10.220849
7b 7c 12o,-10.220849
7b 7c 12c,-10.220849
7b 10e 10b,-14.633204
7b 10e 10o,-14.633204
7b 10e 10c,-14.633204
7b 10e 11e,-10.9250965
7b 10e 11b,-10.9250965
7b 10e 11o,-10.9250965
7b 10e 11c,-10.9250965
7b 10e 12e,-7.1629343
7b 10e 12b,-7.1629343
7b 10e 12o,-7.1629343
7b 10e 12c,-7.1629343
7b 10b 10o,-14.633204
7b 10b 10c,-14.633204
7b 10b 11e,-10.9250965
7b 10b 11b,-10.9250965
7b 10b 11o,-10.9250965
7b 10b 11c,-10.9250965
7b 10b 12e,-7.1629343
7b 10b 12b,-7.1629343
7b 10b 12o,-7.1629343
7b 10b 12c,-7.1629343
7b 10o 10c,-14.633204
7b 10o 11e,-10.9250965
7b 10o 11b,-10.9250965
7b 10o 11o,-10.9250965
7b 10o 11c,-10.9250965
7b 10o 12e,-7.1629343
7b 10o 12b,-7.1629343
7b 10o 12o,-7.1629343
7b 10o 12c,-7.1629343
7b 10c 11e,-10.9250965
7b 10c 11b,-10.9250965
7b 10c 11o,-10.9250965
7b 10c 11c,-10.9250965
7b 10c 12e,-7.1629343
7b 10c 12b,-7.1629343
7b 10c 12o,-7.1629343
7b 10c 12c,-7.1629343
7b 11e 11b,-6.9915056
7b 11e 11o,-6.9915056
7b 11e 11c,-6.9915056
7b 11e 12e,-3.0301158
7b 11e 12b,-3.0301158
7b 11e 12o,-3.0301158
7b 11e 12c,-3.0301158
7b 11b 11o,-6.9915056
7b 11b 11c,-6.9915056
7b 11b 12e,-3.0301158
7b 11b 12b,-3.0301158
7b 11b 12o,-3.0301158
7b 11b 12c,-3.0301158
7b 11o 11c,-6.9915056
7b 11o 12e,-3.0301158
7b 11o 12b,-3.0301158
7b 11o 12o,-3.0301158
7b 11o 12c,-3.0301158
7b 11c 12e,-3.0301158
7b 11c 12b,-3.0301158
7b 11c 12o,-3.0301158
7b 11c 12c,-3.0301158
7b 12e 12b,1.1444016
7b 12e 12o,1.1444016
7b 12e 12c,1.1444016
7b 12b 12o,1.1444016
7b 12b 12c,1.1444016
7b 12o 12c,1.1444016
7o 7c 10e,4.637838
7o 7c 10b,4.637838
7o 7c 10o,4.637838
7o 7c 10c,4.637838
7o 7c 11e,9.53359
7o 7c 11b,9.53359
7o 7c 11o,9.53359
7o 7c 11c,9.53359
7o 7c 12e,14.429343
7o 7c 12b,14.429343
7o 7c 12o,14.429343
7o 7c 12c,14.429343
7o 10e 10b,8.1081085
7o 10e 10o,8.1081085
7o 10e 10c,8.1081085
7o 10e 11e,12.600772
7o 10e 11b,12.600772
7o 10e 11o,12.600772
7o 10e 11c,12.600772
7o 10e 12e,16.959074
7o 10e 12b,16.959074
7o 10e 12o,16.959074
7o 10e 12c,16.959074
7o 10b 10o,8.1081085
7o 10b 10c,8.1081085
7o 10b 11e,12.600772
7o 10b 11b,12.600772
7o 10b 11o,12.600772
7o 10b 11c,12.600772
7o 10b 12e,16.959074
7o 10b 12b,16.959074
7o 10b 12o,16.959074
7o 10b 12c,16.959074
7o 10o 10c,8.1081085
7o 10o 11e,12.600772
7o 10o 11b,12.600772
7o 10o 11o,12.600772
7o 10o 11c,12.600772
7o 10o 12e,16.959074
7o 10o 12b,16.959074
7o 10o 12o,16.959074
7o 10o 12c,16.959074
7o 10c 11e,12.600772
7o 10c 11b,12.600772
7o 10c 11o,12.600772
7o 10c 11c,12.600772
7o 10c 12e,16.959074
7o 10c 12b,16.959074
7o 10c 12o,16.959074
7o 10c 12c,16.959074
7o 11e 11b,16.46641
7o 11e 11o,16.46641
7o 11e 11c,16.46641
7o 11e 12e,20.242472
7o 11e 12b,20.242472
7o 11e 12o,20.242472
7o 11e 12c,20.242472
7o 11b 11o,16.46641
7o 11b 11c,16.46641
7o 11b 12e,20.242472
7o 11b 12b,20.242472
7o 11b 12o,20.242472
7o 11b 12c,20.242472
7o 11o 11c,16.46641
7o 11o 12e,20.242472
7o 11o 12b,20.242472
7o 11o 12o,20.242472
7o 11o 12c,20.242472
7o 11c 12e,20.242472
7o 11c 12b,20.242472
